"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
998,"Precinct Committeeman D G 038 - D","Jennifer Zordani","D",73,100.00,633638,157671,1,1,"0","0"
999,"Precinct Committeeman D G 039 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1000,"Precinct Committeeman D G 040 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1001,"Precinct Committeeman D G 041 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1002,"Precinct Committeeman D G 042 - D","Paul S. Farber","D",74,100.00,633638,157671,1,1,"0","0"
1003,"Precinct Committeeman D G 043 - D","Julie Renehan","D",47,100.00,633638,157671,1,1,"0","0"
1004,"Precinct Committeeman D G 044 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1005,"Precinct Committeeman D G 045 - D","Linda Elsik","D",98,100.00,633638,157671,1,1,"0","0"
1006,"Precinct Committeeman D G 046 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1007,"Precinct Committeeman D G 047 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1008,"Precinct Committeeman D G 048 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1009,"Precinct Committeeman D G 049 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1010,"Precinct Committeeman D G 050 - D","Steven L. Wonder","D",146,100.00,633638,157671,1,1,"0","0"
1011,"Precinct Committeeman D G 051 - D","Bruce Beckman","D",139,100.00,633638,157671,1,1,"0","0"
1012,"Precinct Committeeman D G 052 - D","Leslie M. Sadowski-Fugitt","D",108,100.00,633638,157671,1,1,"0","0"
1013,"Precinct Committeeman D G 053 - D","Barbara Schmidt-Bailey","D",121,100.00,633638,157671,1,1,"0","0"
1014,"Precinct Committeeman D G 054 - D","Mary E. ""Beth"" Brownson","D",86,100.00,633638,157671,1,1,"0","0"
1015,"Precinct Committeeman D G 055 - D","Reid McCollum","D",67,100.00,633638,157671,1,1,"0","0"
1016,"Precinct Committeeman D G 056 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1017,"Precinct Committeeman D G 057 - D","Ralph A. Beardsley","D",105,100.00,633638,157671,1,1,"0","0"
1018,"Precinct Committeeman D G 058 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1019,"Precinct Committeeman D G 059 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1020,"Precinct Committeeman D G 060 - D","Steven Leopoldo","D",92,100.00,633638,157671,1,1,"0","0"
1021,"Precinct Committeeman D G 061 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1022,"Precinct Committeeman D G 062 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1023,"Precinct Committeeman D G 063 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1024,"Precinct Committeeman D G 064 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1025,"Precinct Committeeman D G 065 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1026,"Precinct Committeeman D G 066 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1027,"Precinct Committeeman D G 067 - D","Kim Savage","D",62,100.00,633638,157671,1,1,"0","0"
1028,"Precinct Committeeman D G 068 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1029,"Precinct Committeeman D G 069 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1030,"Precinct Committeeman D G 070 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1031,"Precinct Committeeman D G 071 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1032,"Precinct Committeeman D G 072 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1033,"Precinct Committeeman D G 073 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1034,"Precinct Committeeman D G 074 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1035,"Precinct Committeeman D G 075 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1036,"Precinct Committeeman D G 076 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1037,"Precinct Committeeman D G 077 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1038,"Precinct Committeeman D G 078 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1039,"Precinct Committeeman D G 079 - D","Susan Wan","D",80,100.00,633638,157671,1,1,"0","0"
1040,"Precinct Committeeman D G 080 - D","John Basco","D",111,100.00,633638,157671,1,1,"0","0"
1041,"Precinct Committeeman D G 081 - D","Warka Barmada","D",98,100.00,633638,157671,1,1,"0","0"
1042,"Precinct Committeeman D G 082 - D","Carla Feinkind","D",105,100.00,633638,157671,1,1,"0","0"
1043,"Precinct Committeeman D G 083 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1044,"Precinct Committeeman D G 084 - D","Matthew Helm","D",92,100.00,633638,157671,1,1,"0","0"
1045,"Precinct Committeeman D G 085 - D","Allyson B. Russo","D",72,100.00,633638,157671,1,1,"0","0"
1046,"Precinct Committeeman D G 086 - D","Lester L. Vaughan","D",72,100.00,633638,157671,1,1,"0","0"
1047,"Precinct Committeeman D G 087 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1048,"Precinct Committeeman D G 088 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1049,"Precinct Committeeman D G 089 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1050,"Precinct Committeeman D G 090 - D","Anthony T. McQuillen","D",103,100.00,633638,157671,1,1,"0","0"
1051,"Precinct Committeeman D G 091 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1052,"Precinct Committeeman D G 092 - D","Ruth C. Hotchkin","D",99,100.00,633638,157671,1,1,"0","0"
1053,"Precinct Committeeman D G 093 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1054,"Precinct Committeeman D G 094 - D","Jessica D. Janik","D",138,100.00,633638,157671,1,1,"0","0"
1055,"Precinct Committeeman D G 095 - D","Christopher English","D",52,100.00,633638,157671,1,1,"0","0"
1056,"Precinct Committeeman D G 096 - D","Charles Lewandowski","D",132,100.00,633638,157671,1,1,"0","0"
1057,"Precinct Committeeman D G 097 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1058,"Precinct Committeeman D G 098 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1059,"Precinct Committeeman D G 099 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1060,"Precinct Committeeman D G 100 - D","Tom Chlystek","D",110,100.00,633638,157671,1,1,"0","0"
1061,"Precinct Committeeman D G 101 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1062,"Precinct Committeeman D G 102 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1063,"Precinct Committeeman D G 103 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1064,"Precinct Committeeman D G 104 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1065,"Precinct Committeeman D G 105 - D","Rebecca Schejbal","D",132,100.00,633638,157671,1,1,"0","0"
1066,"Precinct Committeeman D G 106 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1067,"Precinct Committeeman D G 107 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1068,"Precinct Committeeman D G 108 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1069,"Precinct Committeeman D G 109 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1070,"Precinct Committeeman D G 110 - D","Julia Kennedy Beckman","D",123,100.00,633638,157671,1,1,"0","0"
1071,"Precinct Committeeman D G 111 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1072,"Precinct Committeeman D G 112 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1073,"Precinct Committeeman D G 113 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1074,"Precinct Committeeman D G 114 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1075,"Precinct Committeeman D G 115 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1076,"Precinct Committeeman D G 116 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1077,"Precinct Committeeman D G 117 - D","Ardyth Duhatschek-Krause","D",64,100.00,633638,157671,1,1,"0","0"
1078,"Precinct Committeeman D G 118 - D","Karol Sole","D",82,100.00,633638,157671,1,1,"0","0"
1079,"Precinct Committeeman D G 119 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1080,"Precinct Committeeman D G 120 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1081,"Precinct Committeeman D G 121 - D","Ronald Solberg","D",97,100.00,633638,157671,1,1,"0","0"
1082,"Precinct Committeeman D G 122 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1083,"Precinct Committeeman D G 123 - D","Ken Kuchar","D",74,100.00,633638,157671,1,1,"0","0"
1084,"Precinct Committeeman D G 124 - D","Tony DeFranco","D",63,100.00,633638,157671,1,1,"0","0"
1085,"Precinct Committeeman D G 125 - D","Mimi A. Raffenetti","D",88,100.00,633638,157671,1,1,"0","0"
1086,"Precinct Committeeman D G 126 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1087,"Precinct Committeeman D G 127 - D","Christine M. Johnson","D",89,100.00,633638,157671,1,1,"0","0"
1088,"Precinct Committeeman D G 128 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1089,"Precinct Committeeman D G 129 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1090,"Precinct Committeeman D G 130 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1091,"Precinct Committeeman D G 131 - D","Barbara Ann Bozek","D",111,100.00,633638,157671,1,1,"0","0"
1092,"Precinct Committeeman D G 132 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1093,"Precinct Committeeman D G 133 - D","Elevene M. Bryant","D",91,100.00,633638,157671,1,1,"0","0"
1094,"Precinct Committeeman D G 134 - D","Angelo G. Papadourakis","D",118,100.00,633638,157671,1,1,"0","0"
1095,"Precinct Committeeman D G 135 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1096,"Precinct Committeeman D G 136 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1097,"Precinct Committeeman D G 137 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1098,"Precinct Committeeman D G 138 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1099,"Precinct Committeeman D G 139 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1100,"Precinct Committeeman D G 140 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1101,"Precinct Committeeman D G 141 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1102,"Precinct Committeeman D G 142 - D","Tracy Johnson","D",57,100.00,633638,157671,1,1,"0","0"
1103,"Precinct Committeeman D G 143 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1104,"Precinct Committeeman D G 144 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1105,"Precinct Committeeman D G 145 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1106,"Precinct Committeeman D G 146 - D","Fanny Moy","D",112,100.00,633638,157671,1,1,"0","0"
1107,"Precinct Committeeman D G 147 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1108,"Precinct Committeeman D G 148 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1109,"Precinct Committeeman D G 149 - D","T.J. Jarman","D",111,100.00,633638,157671,1,1,"0","0"
1110,"Precinct Committeeman D G 150 - D","Mark Garrity","D",88,100.00,633638,157671,1,1,"0","0"
1111,"Precinct Committeeman D G 151 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1112,"Precinct Committeeman D G 152 - D","Sarbani Roy Chowdhury","D",43,100.00,633638,157671,1,1,"0","0"
1113,"Precinct Committeeman D G 153 - D","Mehr Qayyum","D",52,100.00,633638,157671,1,1,"0","0"
1114,"Precinct Committeeman D G 154 - D","Steven Sedlack","D",55,100.00,633638,157671,1,1,"0","0"
1115,"Precinct Committeeman D G 155 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1116,"Precinct Committeeman D G 156 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
1117,"Precinct Committeeman WYN 001 - R","Gerald J. (Jerry) Marchese","R",153,100.00,633638,157671,1,1,"0","0"
1118,"Precinct Committeeman WYN 002 - R","Joan Mruk","R",101,100.00,633638,157671,1,1,"0","0"
1119,"Precinct Committeeman WYN 003 - R","Joseph ""Joe"" Coduto","R",68,100.00,633638,157671,1,1,"0","0"
1120,"Precinct Committeeman WYN 004 - R","Paul Hempel","R",67,100.00,633638,157671,1,1,"0","0"
1121,"Precinct Committeeman WYN 005 - R","Jay Paul Langfelder","R",69,100.00,633638,157671,1,1,"0","0"
1122,"Precinct Committeeman WYN 006 - R","Wayne E. Laszczak","R",73,100.00,633638,157671,1,1,"0","0"
1123,"Precinct Committeeman WYN 007 - R","Jeanette Ward","R",103,100.00,633638,157671,1,1,"0","0"
1124,"Precinct Committeeman WYN 008 - R","Edmond (Eddie) Moore","R",61,100.00,633638,157671,1,1,"0","0"
1125,"Precinct Committeeman WYN 009 - R","Dennis H. Peterson","R",26,100.00,633638,157671,1,1,"0","0"
1126,"Precinct Committeeman WYN 010 - R","Kevin R. Wiley","R",108,100.00,633638,157671,1,1,"0","0"
1127,"Precinct Committeeman WYN 011 - R","Michael E. Musson","R",88,100.00,633638,157671,1,1,"0","0"
1128,"Precinct Committeeman WYN 012 - R","Sam M. Mead","R",62,100.00,633638,157671,1,1,"0","0"
1129,"Precinct Committeeman WYN 013 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1130,"Precinct Committeeman WYN 014 - R","Laura L. Kubaszko","R",50,100.00,633638,157671,1,1,"0","0"
1131,"Precinct Committeeman WYN 015 - R","Mark Jatczak","R",52,100.00,633638,157671,1,1,"0","0"
1132,"Precinct Committeeman WYN 016 - R","David Craven","R",22,100.00,633638,157671,1,1,"0","0"
1133,"Precinct Committeeman WYN 017 - R","Victoria Lenahan","R",77,100.00,633638,157671,1,1,"0","0"
1134,"Precinct Committeeman WYN 018 - R","Dan Kunzer","R",26,100.00,633638,157671,1,1,"0","0"
1135,"Precinct Committeeman WYN 019 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1136,"Precinct Committeeman WYN 020 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1137,"Precinct Committeeman WYN 021 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1138,"Precinct Committeeman WYN 022 - R","D. Renee' Suwanski","R",117,100.00,633638,157671,1,1,"0","0"
1139,"Precinct Committeeman WYN 023 - R","Jim Zay","R",85,100.00,633638,157671,1,1,"0","0"
1140,"Precinct Committeeman WYN 024 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1141,"Precinct Committeeman WYN 025 - R","Jim McCarthy","R",90,100.00,633638,157671,1,1,"0","0"
1142,"Precinct Committeeman WYN 026 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1143,"Precinct Committeeman WYN 027 - R","Bruce R. Sutchar","R",27,100.00,633638,157671,1,1,"0","0"
1144,"Precinct Committeeman WYN 028 - R","Daniel Brinkman","R",47,100.00,633638,157671,1,1,"0","0"
1145,"Precinct Committeeman WYN 029 - R","William ""Bump"" Waghorne","R",27,54.00,633638,157671,1,1,"0","0"
1146,"Precinct Committeeman WYN 029 - R","Art Berthelot","R",23,46.00,633638,157671,1,1,"0","0"
1147,"Precinct Committeeman WYN 030 - R","John F. Miaso","R",87,100.00,633638,157671,1,1,"0","0"
1148,"Precinct Committeeman WYN 031 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1149,"Precinct Committeeman WYN 032 - R","Art Pierscionek","R",76,100.00,633638,157671,1,1,"0","0"
1150,"Precinct Committeeman WYN 033 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1151,"Precinct Committeeman WYN 034 - R","Terry Hallmann","R",36,100.00,633638,157671,1,1,"0","0"
1152,"Precinct Committeeman WYN 035 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1153,"Precinct Committeeman WYN 036 - R","Noreen M. Kubinski","R",55,100.00,633638,157671,1,1,"0","0"
1154,"Precinct Committeeman WYN 037 - R","Jeffrey A. Posadzy","R",138,100.00,633638,157671,1,1,"0","0"
1155,"Precinct Committeeman WYN 038 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1156,"Precinct Committeeman WYN 039 - R","Al Murphy","R",104,100.00,633638,157671,1,1,"0","0"
1157,"Precinct Committeeman WYN 040 - R","Mike Hennessy","R",77,100.00,633638,157671,1,1,"0","0"
1158,"Precinct Committeeman WYN 041 - R","Michael Dybas","R",33,100.00,633638,157671,1,1,"0","0"
1159,"Precinct Committeeman WYN 042 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1160,"Precinct Committeeman WYN 043 - R","Ronald H. Jaeger","R",6,100.00,633638,157671,1,1,"0","0"
1161,"Precinct Committeeman WYN 044 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1162,"Precinct Committeeman WYN 045 - R","Steven Rottar","R",29,100.00,633638,157671,1,1,"0","0"
1163,"Precinct Committeeman WYN 046 - R","Ed Novak","R",59,100.00,633638,157671,1,1,"0","0"
1164,"Precinct Committeeman WYN 047 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1165,"Precinct Committeeman WYN 048 - R","Tom Feltes","R",155,100.00,633638,157671,1,1,"0","0"
1166,"Precinct Committeeman WYN 049 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1167,"Precinct Committeeman WYN 050 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1168,"Precinct Committeeman WYN 051 - R","Mark Hoyert","R",50,100.00,633638,157671,1,1,"0","0"
1169,"Precinct Committeeman WYN 052 - R","Thomas K. Holz","R",65,100.00,633638,157671,1,1,"0","0"
1170,"Precinct Committeeman WYN 053 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1171,"Precinct Committeeman WYN 054 - R","Randy Ramey","R",45,100.00,633638,157671,1,1,"0","0"
1172,"Precinct Committeeman WYN 055 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1173,"Precinct Committeeman WYN 056 - R","Brandi Fike Ramundo","R",89,100.00,633638,157671,1,1,"0","0"
1174,"Precinct Committeeman WYN 057 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1175,"Precinct Committeeman WYN 058 - R","James J. Wojciechowski","R",48,100.00,633638,157671,1,1,"0","0"
1176,"Precinct Committeeman WYN 059 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1177,"Precinct Committeeman WYN 060 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1178,"Precinct Committeeman WYN 061 - R","Jackie Hayden","R",44,100.00,633638,157671,1,1,"0","0"
1179,"Precinct Committeeman WYN 062 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1180,"Precinct Committeeman WYN 063 - R","Gregory Tamburello","R",26,100.00,633638,157671,1,1,"0","0"
1181,"Precinct Committeeman WYN 064 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1182,"Precinct Committeeman WYN 065 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1183,"Precinct Committeeman WYN 066 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1184,"Precinct Committeeman WYN 067 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1185,"Precinct Committeeman WYN 068 - R","Michael R. Baggot","R",49,100.00,633638,157671,1,1,"0","0"
1186,"Precinct Committeeman BLM 001 - R","Daniel Davis","R",103,100.00,633638,157671,1,1,"0","0"
1187,"Precinct Committeeman BLM 002 - R","Paul Bergl","R",51,100.00,633638,157671,1,1,"0","0"
1188,"Precinct Committeeman BLM 003 - R","Guy Zenzola","R",58,100.00,633638,157671,1,1,"0","0"
1189,"Precinct Committeeman BLM 004 - R","Erich Sourwine","R",28,41.79,633638,157671,1,1,"0","0"
1190,"Precinct Committeeman BLM 004 - R","Mary Grace Niemann","R",39,58.21,633638,157671,1,1,"0","0"
1191,"Precinct Committeeman BLM 005 - R","James P. Cadell","R",58,100.00,633638,157671,1,1,"0","0"
1192,"Precinct Committeeman BLM 006 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1193,"Precinct Committeeman BLM 007 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1194,"Precinct Committeeman BLM 008 - R","John R. Angel","R",123,100.00,633638,157671,1,1,"0","0"
1195,"Precinct Committeeman BLM 009 - R","James Plumb","R",64,100.00,633638,157671,1,1,"0","0"
1196,"Precinct Committeeman BLM 010 - R","David Rogers","R",69,100.00,633638,157671,1,1,"0","0"
1197,"Precinct Committeeman BLM 011 - R","Francine Chvalovsky","R",76,100.00,633638,157671,1,1,"0","0"
1198,"Precinct Committeeman BLM 012 - R","Timothy ""Tim"" Kimmel","R",93,100.00,633638,157671,1,1,"0","0"
1199,"Precinct Committeeman BLM 013 - R","Craig Baldwin","R",69,100.00,633638,157671,1,1,"0","0"
1200,"Precinct Committeeman BLM 014 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1201,"Precinct Committeeman BLM 015 - R","Michael Evans","R",22,100.00,633638,157671,1,1,"0","0"
1202,"Precinct Committeeman BLM 016 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1203,"Precinct Committeeman BLM 017 - R","John T. Dabrowski","R",96,100.00,633638,157671,1,1,"0","0"
1204,"Precinct Committeeman BLM 018 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1205,"Precinct Committeeman BLM 019 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1206,"Precinct Committeeman BLM 020 - R","Anthony Bonavolonta","R",107,100.00,633638,157671,1,1,"0","0"
1207,"Precinct Committeeman BLM 021 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1208,"Precinct Committeeman BLM 022 - R","Paul Gasiecki","R",35,100.00,633638,157671,1,1,"0","0"
1209,"Precinct Committeeman BLM 023 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1210,"Precinct Committeeman BLM 024 - R","George Kuta","R",71,100.00,633638,157671,1,1,"0","0"
1211,"Precinct Committeeman BLM 025 - R","John DeBartolo","R",43,100.00,633638,157671,1,1,"0","0"
1212,"Precinct Committeeman BLM 026 - R","Lorraine Dziewiatkowski","R",56,100.00,633638,157671,1,1,"0","0"
1213,"Precinct Committeeman BLM 027 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1214,"Precinct Committeeman BLM 028 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1215,"Precinct Committeeman BLM 029 - R","Michael Cataudella","R",86,100.00,633638,157671,1,1,"0","0"
1216,"Precinct Committeeman BLM 030 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1217,"Precinct Committeeman BLM 031 - R","Richard Delazzer","R",65,100.00,633638,157671,1,1,"0","0"
1218,"Precinct Committeeman BLM 032 - R","Jim Hodgdon","R",110,100.00,633638,157671,1,1,"0","0"
1219,"Precinct Committeeman BLM 033 - R","Darlene Ruscitti","R",82,100.00,633638,157671,1,1,"0","0"
1220,"Precinct Committeeman BLM 034 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1221,"Precinct Committeeman BLM 035 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1222,"Precinct Committeeman BLM 036 - R","Michael McGinn","R",50,100.00,633638,157671,1,1,"0","0"
1223,"Precinct Committeeman BLM 037 - R","Raymond Wojcik","R",45,100.00,633638,157671,1,1,"0","0"
1224,"Precinct Committeeman BLM 038 - R","Kory Atkinson","R",57,100.00,633638,157671,1,1,"0","0"
1225,"Precinct Committeeman BLM 039 - R","Branka Poplonski","R",53,100.00,633638,157671,1,1,"0","0"
1226,"Precinct Committeeman BLM 040 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1227,"Precinct Committeeman BLM 041 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1228,"Precinct Committeeman BLM 042 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1229,"Precinct Committeeman BLM 043 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1230,"Precinct Committeeman BLM 044 - R","Anthony DiPiero","R",59,100.00,633638,157671,1,1,"0","0"
1231,"Precinct Committeeman BLM 045 - R","Barbara Walker","R",217,100.00,633638,157671,1,1,"0","0"
1232,"Precinct Committeeman BLM 046 - R","Dominick Lanzito","R",92,100.00,633638,157671,1,1,"0","0"
1233,"Precinct Committeeman BLM 047 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1234,"Precinct Committeeman BLM 048 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1235,"Precinct Committeeman BLM 049 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1236,"Precinct Committeeman BLM 050 - R","Rodolfo Quines","R",36,100.00,633638,157671,1,1,"0","0"
1237,"Precinct Committeeman BLM 051 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1238,"Precinct Committeeman BLM 052 - R","Pat Maritato","R",45,100.00,633638,157671,1,1,"0","0"
1239,"Precinct Committeeman BLM 053 - R","Tony Manzzullo","R",53,100.00,633638,157671,1,1,"0","0"
1240,"Precinct Committeeman BLM 054 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1241,"Precinct Committeeman BLM 055 - R","Sam Tornatore","R",88,100.00,633638,157671,1,1,"0","0"
1242,"Precinct Committeeman BLM 056 - R","Frank Napolitano","R",61,100.00,633638,157671,1,1,"0","0"
1243,"Precinct Committeeman BLM 057 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1244,"Precinct Committeeman BLM 058 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1245,"Precinct Committeeman BLM 059 - R","Joyce Hundhausen","R",50,100.00,633638,157671,1,1,"0","0"
1246,"Precinct Committeeman BLM 060 - R","David DeRango","R",60,100.00,633638,157671,1,1,"0","0"
1247,"Precinct Committeeman BLM 061 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1248,"Precinct Committeeman BLM 062 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1249,"Precinct Committeeman BLM 063 - R","Kevin McCoy","R",34,100.00,633638,157671,1,1,"0","0"
1250,"Precinct Committeeman BLM 064 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1251,"Precinct Committeeman BLM 065 - R","Marilyn Menconi","R",73,100.00,633638,157671,1,1,"0","0"
1252,"Precinct Committeeman BLM 066 - R","Jeff Lamz","R",104,100.00,633638,157671,1,1,"0","0"
1253,"Precinct Committeeman BLM 067 - R","Cerena Fischer","R",40,100.00,633638,157671,1,1,"0","0"
1254,"Precinct Committeeman BLM 068 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1255,"Precinct Committeeman BLM 069 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1256,"Precinct Committeeman BLM 070 - R","Diana Eckert","R",84,100.00,633638,157671,1,1,"0","0"
1257,"Precinct Committeeman BLM 071 - R","Joseph G. Salerno","R",91,100.00,633638,157671,1,1,"0","0"
